;id;article;ean_13;name;cost;recommended_price;category_id;ozon_name;name_1c;wb_name;ozon_article;wb_article;ym_article;wb_article_td
468;254;002-5;4680008140067.0;Антисептик трудновымываемый для наружных работ PROSEPT EXTERIORконцентрат 1:19 / 5 л;1178.0;2808.0;20.0;Антисептик для наружных работ PROSEPT EXTERIOR, концентрат, 5 л.;Антисептик для наружных работ PROSEPT EXTERIOR, концентрат, 5 л.;Антисептик для наружных работ PROSEPT EXTERIOR, концентрат, 5 л.;189522703.0;150033494.0;002-5;
469;363;0024-7б;4680008148872.0;Герметик акриловой  цвет Белый, 7 кг;3149.0;5492.0;25.0;Герметик акриловый для швов для деревянных домов, конструкций, изделий PROSEPT цвет белый, 7 кг.;Герметик акриловой  цвет Белый, 7 кг;Герметик акриловый для швов для деревянных домов, конструкций, изделий PROSEPT цвет белый, 7 кг.;;;;
470;400;022-05;4680008143235.0;Удалитель цемента CEMENT CLEANER готовый состав / 0,5 л;155.0;368.0;35.0;Удалитель цемента PROSEPT CEMENT CLEANER, 0.5 л.;Удалитель цемента PROSEPT CEMENT CLEANER, 0.5 л.;Удалитель цемента PROSEPT CEMENT CLEANER, 0.5 л.;189522728.0;149982744.0;022-05;022-050
471;393;018-05;4680008140364.0;Защита от плесени FUNGI STOP готовый состав / 0,5 л;163.0;391.0;20.0;Защита от плесени PROSEPT FUNGI STOP, 0.5 л.;Защита от плесени PROSEPT FUNGI STOP, 0.5 л.;Защита от плесени PROSEPT FUNGI STOP, 0.5 л.;189522717.0;148367353.0;018-05;
472;128;123-04;4680008146182.0;Средство для удаления клейкой ленты, клея, наклеекDuty Universalготовый состав / 400мл;262.5;613.0;43.0;"Средство для удаления клейкой ленты, клея, наклеек  PROSEPT ""Duty Universal"", 0.4 л.";"Средство для удаления клейкой ленты, клея, наклеек  PROSEPT ""Duty Universal"", 0.4 л.";"Средство для удаления клейкой ленты, клея, наклеек  PROSEPT ""Duty Universal"", 0.4 л.";189522707.0;149295507.0;123-04;
473;307;007-10;4680008140531.0;Огнебиозащита ОГНЕБИО PROF l, 1 группа, красный готовый состав / 10 л;814.0;1940.0;38.0;Огнебиозащита для древесины PROSEPT ОГНЕБИО PROF 1 Высшая (1-ая) группа, с цветовой индикацией, 10л.;Огнебиозащита для древесины PROSEPT ОГНЕБИО PROF 1 Высшая (1-ая) группа, с цветовой индикацией, 10л.;Огнебиозащита для древесины PROSEPT ОГНЕБИО PROF 1 Высшая (1-ая) группа, с цветовой индикацией, 10л.;189522715.0;150123488.0;007-10;
474;375;0024-7о;4680008148827.0;Герметик акриловый цвет Орех, 7 кг;3149.0;5492.0;25.0;Герметик акриловый для швов для деревянных домов, конструкций, изделий PROSEPT цвет орех, 7 кг.;Герметик акриловый цвет Орех, 7 кг;Герметик акриловый для швов для деревянных домов, конструкций, изделий PROSEPT цвет орех, 7 кг.;189522863.0;150126213.0;0024-7-о;
475;271;017-5;4680008140746.0;Антисептик невымываемыйPROSEPT ECO ULTRAготовый состав / 5 л;260.0;620.0;20.0;Невымываемый антисептик для ответственных конструкций PROSEPT ECO ULTRA, 5 л.;Невымываемый антисептик для ответственных конструкций PROSEPT ECO ULTRA, 5 л.;Невымываемый антисептик для ответственных конструкций PROSEPT ECO ULTRA, 5 л.;189522713.0;150033479.0;017-5;
476;371;0024-7с;4680008148810.0;Герметик акриловый цвет Сосна, 7 кг;2646.0;5492.0;25.0;Герметик акриловый для швов для деревянных домов, конструкций, изделий PROSEPT цвет сосна, 7 кг.;Герметик акриловый цвет Сосна, 7 кг;Герметик акриловый для швов для деревянных домов, конструкций, изделий PROSEPT цвет сосна, 7 кг.;189522866.0;150126204.0;0024-7с;
477;61;111-5;4680008141354.0;Средство для устранения засоров в трубахBath Profконцентрат 1:100 / 5 л;409.0;956.0;45.0;Средство для прочистки труб от засоров PROSEPT Bath Prof, 5 л.;Средство для прочистки труб от засоров PROSEPT Bath Prof, 5 л.;Средство для прочистки труб от засоров PROSEPT Bath Prof, 5 л.;411379449.0;150033031.0;111-5;111-50
478;57;110-1;4680008141668.0;Гелеобразное средство усиленного действия для удаления ржавчины и минеральных отложенийBath Extraконцентрат 1:10-1:100 / 1 л;122.54;286.0;52.0;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 1л.;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 1л.;Гель для удаления ржавчины и минеральных отложений PROSEPT Bath Extra, 1л.;413264550.0;149811020.0;110-1;110-10
479;407;052-05;4680008148476.0;Средство для снятия обоев  концентрат  1:19 / 0,5 л;116.0;277.0;35.0;Средство для снятия обоев PROSEPT, концентрат, 0.5л.;Средство для снятия обоев PROSEPT, концентрат, 0.5л.;Средство для снятия обоев PROSEPT, концентрат, 0.5л.;189522746.0;149970190.0;052-05;
480;398;021-1;4680008140449.0;Очиститель фасадов SALT CLEANER концентрат 1:2 / 1 л;258.0;613.0;35.0;Очиститель фасадов PROSEPT SALT CLEANER, концентрат, 1 л.;Очиститель фасадов PROSEPT SALT CLEANER, концентрат, 1 л.;Очиститель фасадов PROSEPT SALT CLEANER, концентрат, 1 л.;189522741.0;149976260.0;021-1;
481;293;044-05;4680008146854.0;Антисептик-грунт OSB BASE готовый состав / 5 л;374.0;891.0;20.0;Антисептик-грунт для плит OSB PROSEPT ОSB BASE, готовый состав, 5 л.;Антисептик-грунт для плит OSB PROSEPT ОSB BASE, готовый состав, 5 л.;Антисептик-грунт для плит OSB PROSEPT ОSB BASE, готовый состав, 5 л.;189522749.0;150033476.0;044-05;
482;382;048-10;4680008147905.0;Грунт АКВАИЗОЛ, влагоизолирующий,готовый состав / 10 л;404.0;911.0;26.0;Грунт влагоизолирующий PROSEPT Акваизол, 10 л.;Грунт влагоизолирующий PROSEPT Акваизол, 10 л.;Грунт влагоизолирующий PROSEPT Акваизол, 10 л.;189522794.0;149699642.0;048-10;
